date,datetime,total_donors,total_amount,start
2015-11-11,"Wed, 11 Nov 2015 05:00:54 GMT",7063,316760.13,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:01:55 GMT",7065,316800.45,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:02:55 GMT",7094,317813.02,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:03:56 GMT",7095,317863.02,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:04:57 GMT",7096,317883.18,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:05:57 GMT",7099,318223.5,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:06:58 GMT",7099,318223.5,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:07:58 GMT",7106,318368.98,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:08:59 GMT",7110,318559.3,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:10:00 GMT",7114,318664.46,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:11:00 GMT",7116,318789.46,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:12:02 GMT",7122,318909.94,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:13:03 GMT",7130,319135.26,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:14:04 GMT",7131,319155.42,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:15:05 GMT",7136,319255.74,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:16:06 GMT",7139,319311.06,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:17:07 GMT",7145,319670.57,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:18:07 GMT",7150,320545.57,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:19:08 GMT",7156,320806.05,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:20:09 GMT",7163,321016.37,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:21:09 GMT",7165,321046.53,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:22:10 GMT",7170,321138.53,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:23:11 GMT",7174,321213.85,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:24:11 GMT",7178,321323.85,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:25:12 GMT",7189,321759.65,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:26:13 GMT",7192,321849.97,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:27:13 GMT",7194,321895.13,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:28:14 GMT",7201,322030.29,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:29:14 GMT",7205,322080.61,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:30:15 GMT",7209,322310.61,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:31:16 GMT",7212,322365.77,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:32:16 GMT",7217,322498.85,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:33:17 GMT",7223,322724.01,2015-10-27 00:00:00
2015-11-11,"Wed, 11 Nov 2015 05:34:18 GMT",7223,322724.01,2015-10-27 00:00:00
