date,datetime,total_donors,total_amount,start
2016-02-13,"Sat, 13 Feb 2016 05:00:46 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:01:49 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:02:50 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:03:51 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:04:51 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:05:52 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:06:53 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:07:54 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:08:55 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:09:56 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:10:57 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:11:57 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:12:58 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:13:59 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:15:00 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:16:02 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:17:04 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:18:05 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:19:06 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:20:07 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:21:07 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:22:08 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:23:09 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:24:10 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:25:11 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:26:12 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:27:13 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:28:13 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:29:14 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:30:15 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:31:16 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:32:17 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:33:18 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:34:19 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:35:20 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:36:20 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:37:21 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:38:22 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:39:23 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:40:24 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:41:25 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:42:25 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:43:26 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:44:27 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:45:28 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:46:29 GMT",5074,238318.89,2016-01-26 12:00:00
2016-02-13,"Sat, 13 Feb 2016 05:47:30 GMT",5074,238318.89,2016-01-26 12:00:00
