date,datetime,total_donors,total_amount,start
2015-11-17,"Tue, 17 Nov 2015 05:00:30 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:01:31 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:02:31 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:03:32 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:04:33 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:05:33 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:06:34 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:07:35 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:08:35 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:09:36 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:10:37 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:11:37 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:12:38 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:13:38 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:14:39 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:15:40 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:16:40 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:17:41 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:18:42 GMT",10423,465007.47,2015-10-27 00:00:00
2015-11-17,"Tue, 17 Nov 2015 05:19:42 GMT",10423,465007.47,2015-10-27 00:00:00
