date,datetime,total_donors,total_amount,start
2016-02-16,"Tue, 16 Feb 2016 05:00:35 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:01:36 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:02:37 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:03:38 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:04:39 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:05:40 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:06:40 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:07:41 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:08:42 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:09:43 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:10:44 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:11:44 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:12:45 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:13:46 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:14:47 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:15:49 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:16:50 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:17:50 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:18:51 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:19:52 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:20:53 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:21:53 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:22:54 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:23:55 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:24:56 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:25:57 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:26:58 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:27:59 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:28:59 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:30:00 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:31:01 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:32:03 GMT",5080,238684.21,2016-01-26 12:00:00
2016-02-16,"Tue, 16 Feb 2016 05:33:04 GMT",5080,238684.21,2016-01-26 12:00:00
